profile,seed,steps,ticks,score,damage_pct,stars,terminated,truncated,wall_breakers_deployed,wall_breakers_alive_final,wall_breaker_explosions,wall_breakers_dead_without_explosion,wb_wall_damage,wb_unique_walls_damaged,wb_unique_walls_destroyed,wb_fresh_walls_destroyed,wb_predamaged_walls_destroyed,final_walls_damaged,final_walls_destroyed,total_wall_damage
hard,220128,60,591,0.1389016018306636,0.1389016018306636,0,True,False,10,0,6,4,4409.0,20,10,0,10,25,12,5300.85
hard,220129,67,665,0.3612700228832952,0.3612700228832952,0,True,False,10,0,6,4,4725.0,25,5,0,5,39,18,8758.0
hard,220130,56,555,0.10103546910755151,0.10103546910755151,0,True,False,10,0,7,3,5250.0,25,10,0,10,25,11,5571.5
hard,220131,59,583,0.24336384439359268,0.24336384439359268,0,True,False,10,0,9,1,6750.0,30,15,0,15,37,20,8614.7
hard,220132,68,679,0.3499427917620137,0.3499427917620137,0,True,False,10,0,2,8,1500.0,10,0,0,0,30,18,6509.5
hard,220133,61,603,0.2545766590389016,0.2545766590389016,0,True,False,10,0,6,4,4496.0,23,8,0,8,30,17,6726.0
hard,220134,58,575,0.23391304347826083,0.23391304347826083,0,True,False,10,0,5,5,3750.0,23,2,0,2,30,6,5244.0
hard,220135,56,560,0.19393020594965674,0.19393020594965674,0,True,False,10,0,9,1,6750.0,31,14,0,14,33,14,7177.0
hard,220136,64,640,0.4100686498855835,0.4100686498855835,0,True,False,10,0,7,3,5250.0,21,14,0,14,30,22,7821.5
hard,220137,62,619,0.14988558352402745,0.14988558352402745,0,True,False,10,0,5,5,3750.0,20,5,0,5,26,11,5550.0
hard,220138,62,619,0.37643020594965676,0.37643020594965676,0,True,False,10,0,6,4,3750.0,14,11,0,11,15,12,4100.55
hard,220139,63,624,0.2685354691075515,0.2685354691075515,0,True,False,10,0,9,1,6191.0,34,9,0,9,45,25,10595.1
hard,220140,58,574,0.1927345537757437,0.1927345537757437,0,True,False,10,0,5,5,3750.0,20,5,0,5,29,11,5701.65
hard,220141,62,611,0.20036041189931347,0.20036041189931347,0,True,False,10,0,7,3,4800.0,20,12,0,12,27,15,6046.85
hard,220142,79,782,0.33152173913043476,0.33152173913043476,0,True,False,10,0,6,4,4479.0,20,10,0,10,34,21,8138.8
hard,220143,59,589,0.1469107551487414,0.1469107551487414,0,True,False,10,0,5,5,3750.0,20,5,0,5,23,7,4416.5
hard,220144,62,619,0.2657894736842105,0.2657894736842105,0,True,False,10,0,9,1,6750.0,27,18,0,18,39,30,10288.5
hard,220145,90,900,0.26780320366132726,0.26780320366132726,0,False,True,10,0,8,2,6000.0,29,11,0,11,41,19,8629.4
hard,220146,80,797,0.25297482837528606,0.25297482837528606,0,True,False,10,0,8,2,6000.0,30,10,0,10,35,16,7579.25
hard,220147,90,900,0.23289473684210527,0.23289473684210527,0,False,True,10,0,9,1,6450.0,28,15,0,15,33,19,7751.5
hard,220148,70,697,0.24776887871853548,0.24776887871853548,0,True,False,10,0,5,5,3694.0,23,2,0,2,26,7,5101.0
